mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__scale_pos_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.18483366966247558,0.008609959015786725,0.012061357498168945,0.0015488600835106112,0.01,3,500,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5547207783553245,0.5678728508596561,0.612906837265094,0.6500986272157805,0.5897718300434928,0.5950741847478696,0.03388839831829029,14
0.18790845870971679,0.004561754498758551,0.009628772735595703,0.0016991345615455357,0.01,3,500,balanced,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.5490150606424097,0.5717712914834067,0.6111608689857391,0.637286418765827,0.5896206088992975,0.591770849755336,0.030595108228553387,19
0.09133319854736328,0.0018331214012329202,0.009401416778564453,0.0008200112696064003,0.01,5,100,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__scale_pos_weight': 1.0}",0.5543462614954018,0.5685019325603091,0.6245315207250433,0.611386112221778,0.5789534961525593,0.5875438646310183,0.02636289033865614,23
0.08883371353149414,0.005124762848578481,0.008590173721313477,0.00165868405141839,0.01,5,100,balanced,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__scale_pos_weight': 'balanced'}",0.5312288417966147,0.5589377582300413,0.6164454218312674,0.6110995601759296,0.5863151555704249,0.5808053475208556,0.03210711317824462,33
0.15864052772521972,0.011704134248900534,0.01017746925354004,0.0013352601528770318,0.01,5,200,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__scale_pos_weight': 1.0}",0.5576369452219112,0.572316406770625,0.6208036785285885,0.6243942423030787,0.5903673469387756,0.5931037239525958,0.026244529831837077,18
0.1702589511871338,0.011008226136531504,0.01279454231262207,0.003343701610047012,0.01,5,200,balanced,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__scale_pos_weight': 'balanced'}",0.5329868052778889,0.5676529388244702,0.6121471411435425,0.6169065707050514,0.5891040481766477,0.5837595008255201,0.030888310097765152,30
0.35340185165405275,0.013764015405288947,0.01895899772644043,0.0015329056001434681,0.01,5,500,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5645421831267493,0.5812341729974677,0.6069678795148608,0.6404624816739971,0.6049769153563065,0.5996367265338762,0.0257654289972669,8
0.360870361328125,0.005953718596620483,0.01963648796081543,0.0022515440295744326,0.01,5,500,balanced,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.542546981207517,0.575792349726776,0.6009222977475677,0.6156444089031055,0.5931094011375042,0.5856030877444941,0.025074221038361315,25
0.3866994857788086,0.023645490125258305,0.015381860733032226,0.0023647822805461702,0.01,10,100,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__scale_pos_weight': 1.0}",0.5514767426362788,0.57249900039984,0.6129135012661602,0.6073663867786219,0.581513549682168,0.5851538361526137,0.022678357937706964,27
0.4240914821624756,0.014944474130848043,0.015216541290283204,0.002048409285358597,0.01,10,100,balanced,"{'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__scale_pos_weight': 'balanced'}",0.5415047314407571,0.5822990803678528,0.5901719312275089,0.595029988004798,0.5890304449648711,0.5796072352011576,0.01947982449425633,35
0.6335824012756348,0.03210573999753735,0.023340225219726562,0.002397891722474878,0.01,10,200,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 200, 'model__scale_pos_weight': 1.0}",0.5629828068772491,0.5725283220045315,0.6119712115153939,0.633546581367453,0.5938226831716293,0.5949703209872513,0.025711163308978612,15
0.683231782913208,0.03662057334199827,0.024437379837036134,0.004650921545961958,0.01,10,200,balanced,"{'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 200, 'model__scale_pos_weight': 'balanced'}",0.5469598827135813,0.5773743835799015,0.5943649206983873,0.6094415567106491,0.598371361659418,0.5853024210723874,0.021765238354678133,26
